"ORDEN_V"	"CPRO"	"CMUN"	"TIPO_VIV"	"TENEN_VIV"	"RT_imp"	"SUPERF"	"PLANTAS_sr"	"PLANTAS_br"	"TIPO_EDIF"	"ANOCO"	"TAM_HOG_5"
14143	29	038	0			56	3	0	3	2020	
14167	29	054	1	4	0	84	6	0	3	1971	2
14170	29	051	1	2	0	75	4	0	3	2006	2
14213	29	082	1	2	1	83	5	0	3	1975	2
14222	29	067	1	2	0	59	10	0	3	1972	2
14242	29	069	0			109	3	0	3	2002	
14257	29	901	1	2	1	100	10	0	3	1979	2
14294	29	067	0			46	3	0	3	1981	
14302	29	025	1	2	0	81	1	0	1	1976	1
14315	29	991	1	2	1	78	1	0	1		2
14383	29	008	0			52	1	0	1	1960	
14408	29	992	1	4	1	48	3	0	3	2000	2
14497	29	067	0			84	5	0	3	1964	
14526	29	067	1	2	1	60	7	0	3	2003	4
14590	29	068	1	2	0	91	2	0	3	1982	2
14593	29	067	1	2	0	75	7	0	3	1992	4
14607	29	015	1	2	0	77	2	0	1	1930	1
14614	29	992	1	4	0	94	2	0	2	1942	2
14712	29	054	1	2	0	135	5	0	3	1975	2
14762	29	054	1	2	0	58	5	0	3	1970	3
14802	29	054	0			83	4	0	3	1985	
14811	29	901	0			36	10	2	3	1980	
14871	29	091	0			30	10	1	3	1976	
14872	29	991	0			201	1	0	1	2005	
14901	29	069	0			164	2	0	1	1995	
14920	29	082	1	2	0	81			3	2009	3
14966	29	067	0			48	5	0	3	1968	
15055	29	901	1	2	0	91	10	0	3	1972	4
15059	29	067	1	2	1	84	4	0	3	1975	3
15142	29	067	1	2	1	60	7	0	3	2003	2
15176	29	067	0			63	9	1	3	1964	
15206	29	993	1	2	0	101	3	0	3	2002	2
15209	29	992	1	2	1	36	2	0	3	1970	3
15276	29	084	1	2	1	47	1	0	1	1957	1
15287	29	054	1	2	1	88	7	0	3	1989	4
15298	29	067	1	3	0	66	4	0	3	1987	4
15314	29	008	1	2	0	55	2	0	2	1953	2
15332	29	054	1	4	0	55	3	0	3	2004	1
15337	29	992	0			86	2	1	3	2005	
15406	29	025	1	2	0	85	1	0	1	1984	2
15412	29	038	0			114	3	0	3	2006	
15462	29	069	0			295	1	0	1	1991	
15471	29	992	1	4	1	57	1	0	1	1936	1
15508	29	082	0			40	1	0	1	1940	
15511	29	067	0			60	10	0	3	1964	
15535	29	051	1	2	0	53	3	0	3	1968	3
15576	29	069	0			130	4	0	3	1970	
15579	29	070	0			29	1	0	1	2002	
15634	29	067	1	2	1	260	2	0	1	1980	3
15649	29	067	1	2	0	94	6	0	3	1993	1
15659	29	069	1	3	1	32	10	0	3	1974	1
15661	29	067	1	2	0	59	9	0	3	1972	3
15670	29	067	1	2	0	146	8	0	3	1996	1
15671	29	067	1	3	1	67	6	0	3	1974	5
15693	29	069	1	2	0	71	5	0	3		4
15699	29	038	1	3	1	61	3	1	3	2008	2
15743	29	069	0			235	5	0	3	2000	
15747	29	067	1	2	1	81	6	0	3	1967	4
15753	29	007	1	4	1	65	3	0	3	2001	1
15772	29	067	1	2	1	34	4	0	3	1958	1
15794	29	901	0			59	8	0	3	1984	
15800	29	067	1	2	0	53	10	0	3	1970	1
15805	29	992	1	4	1	35	1	0	1	1980	2
15806	29	025	1	2	0	244	1	0	1	2016	5
15822	29	067	0			99	10	0	3	1980	
15824	29	084	1	2	0	69	8	1	3	1989	3
15826	29	094	0			53	1	0	1		
15863	29	007	1	2	0	52	3	0	3	2000	3
15866	29	070	0			98	6	0	3	2001	
15885	29	069	1	2	0	130	2	0	3	1985	1
15903	29	054	1	3	1	75	2	0	3	1984	1
15939	29	067	1	2	0	74	2	0	1	1976	2
16012	29	067	1	2	0	109	10	0	3	1969	1
16054	29	067	1	2	0	68	6	0	3	2007	2
16066	29	991	0			29	1	0	1		
16089	29	068	0			45	1	0	1	1921	
16094	29	091	1	2	1	51	4	0	3	2003	1
16120	29	091	0			39	9	0	3	1990	
16149	29	094	1	2	1	63			4		3
16177	29	070	0			62	4	0	3	2002	
16205	29	069	0			79	10	0	3	1999	
16235	29	901	1	2	1	66	3	0	3	1990	1
16243	29	091	1	2	1	47	3	0	3	1995	3
16266	29	992	0			26	1	0	1	1900	
16315	29	007	1	2	0	89	2	0	3	1999	5
16357	29	054	1	2	1	97	8	0	3	1988	5
16394	29	992	1	2	1	129	2	0	1	1952	3
16401	29	901	1	2	0	81	4	0	3	2010	2
16451	29	067	1	2	0	37	8	0	3	1965	1
16495	29	069	0			119	4	0	3	2006	
16505	29	075	1	2	1	82	6	0	3	2005	4
16524	29	067	1	3	1	78			4		4
16550	29	992	1	2	1	85	1	0	1	2014	1
16610	29	069	1	2	1	37	3	1	3	1968	1
16615	29	067	1	3	0	76	5	0	3	1978	4
16622	29	051	0			27	1	0	2		
16636	29	070	0			80	3	0	3	1992	
16664	29	094	0			78	1	0	3		
16689	29	993	0			99	3	0	3	1990	
16696	29	991	1	2	0	154	2	0	1	1954	2
16697	29	069	1	2	1	123	3	0	3	1990	1
16714	29	075	1	4	1	220	1	0	1	2015	3
16720	29	067	1	2	0	102	7	0	3	1975	1
16739	29	084	1	2	0	99	9	0	3	1969	3
16749	29	008	1	3	1	80	3	1	3	1975	2
16756	29	901	1	2	1	24	10	0	3	1978	2
16798	29	084	0			43	1	0	1		
16825	29	993	0			66	3	0	3	2006	
16841	29	067	1	2	0	92	8	0	3	1982	4
16897	29	075	0			50			3	1985	
16925	29	082	1	2	1	80	8	0	3	2007	4
16961	29	094	1	2	1	65	4	1	3	1981	4
16970	29	067	1	4	1	70	10	0	3	1975	4
16983	29	094	1	2	0	80	4	0	3	2003	4
17019	29	070	0			80	3	1	3	1990	
17101	29	067	1	4	1	60	5	1	3	1976	2
17117	29	070	1	2	0	133	1	0	1	2002	3
17132	29	901	1	2	0	54	10	0	3	1972	1
17192	29	069	1	2	1	100	3	0	3	2017	1
17195	29	067	0			94	6	0	3	2004	
17208	29	067	1	3	0	94	10	0	3	1979	1
17210	29	070	0			206	2	1	1	2001	
17218	29	067	1	2	0	91	7	0	3	1992	1
17240	29	067	1	3	0	58	10	0	3	1972	1
17264	29	025	1	4	0	54	8	0	3	1972	2
17280	29	992	1	2	1	165	1	0	1	2004	2
17281	29	051	1	2	0	120	9	0	3	2004	2
17324	29	075	1	2	0	145	1	0	1	1986	2
17364	29	067	1	2	0	65	4	0	3	2003	3
17420	29	082	1	2	1	98	2	0	2	2003	5
17498	29	993	1	2	1	143	1	0	1	1970	2
17503	29	084	1	2	1	44	2	0	3	2000	1
17513	29	094	1	4	1	81	5	0	3	1992	5
17524	29	008	0			113	1	0	1	1975	
17619	29	042	1	3	1	36	1	0	1	1940	2
17634	29	067	1	4	0	114	10	0	3	1966	1
17643	29	901	1	2	0	194	2	0	1	2007	4
17661	29	084	1	2	0	89	1	0	1	1988	4
17676	29	070	1	2	1				4		2
17707	29	992	1	2	0	75	2	0	1	1990	2
17719	29	094	1	2	0	85	4	0	3	2009	4
17772	29	992	1	2	1	102	2	0	1	2014	2
17804	29	084	1	2	0	62	4	0	3	1973	2
17897	29	075	1	3	1	62	3	0	3	1996	2
17920	29	025	0			37	10	0	3	1989	
17958	29	068	1	2	0	82	2	0	2	1976	2
18027	29	067	1	2	0	129	1	0	1	1936	5
18056	29	094	1	2	0	152	1	0	1	1987	1
18106	29	067	0			95	9	0	3	2009	
18149	29	094	1	2	0	91	1	0	1	1984	4
18238	29	067	1	2	0	58	10	0	3	1971	1
18302	29	067	0			103	1	0	1		
18333	29	067	1	2	1	70	8	0	3	1971	3
18350	29	069	1	2	1	89	2	0	2	1966	5
18371	29	054	1	2	0	66	1	0	1	1969	1
18381	29	068	1	3	1						2
18383	29	067	1	2	0	72	10	0	3	1974	5
18417	29	070	0			123	1	0	1	1980	
18443	29	070	1	3	0	147	5	0	3	2000	1
18527	29	015	0			97	5	0	3	1980	
18529	29	094	0			65	8	0	3	1970	
18565	29	992	1	2	0	123	1	0	1	1963	4
18573	29	067	0			73	8	0	3	1977	
18581	29	992	1	2	0	70	1	1	3	2009	2
18664	29	015	1	3	1	31	1	0	1		2
18716	29	094	1	2	0	91	6	0	3	1979	5
18724	29	069	1	2	0	56	5	0	3	1964	3
18749	29	007	1	2	0	91	1	0	1	2001	4
18824	29	067	1	2	1	33	5	0	3	1968	1
18839	29	051	0								
18863	29	069	1	2	0	73	8	0	3	1970	1
18879	29	069	1	2	0	130	2	0	1	1972	1
18895	29	993	1	2	0	79	4	0	3	1974	4
18918	29	082	0			44	4	0	3	2003	
18929	29	094	0			98	1	0	1	1992	
18945	29	067	1	2	0	80	10	0	3	1979	4
18951	29	068	1	4	1	74	6	0	3	2005	1
18954	29	069	1	2	0	106	7	0	3	1984	4
18961	29	084	1	4	0	51	4	0	3	1976	2
18997	29	054	0			70	10	0	3	1970	
19022	29	069	1	2	0	73	5	0	3	1996	3
19025	29	069	0			95	4	0	3	1999	
19033	29	067	1	2	1	65	10	0	3	1967	3
19040	29	038	1	2	0	94	3	0	3	2004	4
19044	29	992	0			55	1	0	1	1910	
19096	29	094	0			60	10	0	3	1970	
19124	29	025	0			60	10	0	3	1980	
19146	29	992	1	2	0	107	1	0	1	1960	3
19161	29	901	1	2	0	54	3	0	3	1971	2
19184	29	084	1	2	0	98	1	0	1	1988	1
19222	29	051	0								
19229	29	067	1	3	1	64	5	0	3	2008	4
19289	29	067	1	2	0	107	1	0	1	1989	3
19300	29	094	1	2	0	82	6	0	3	1976	2
19322	29	091	1	2	0	69	7	0	3	1986	1
19325	29	992	1	2	1	109	1	0	1	1983	3
19328	29	991	0			227	1	0	2	1985	
19332	29	993	0			81	3	0	3	2007	
19342	29	082	1	2	1	81	4	0	3	2004	4
19346	29	067	1	2	0	66	7	0	3	1984	3
19386	29	992	1	2	0	220	2	0	1	1982	4
19387	29	067	0			27	7	0	3	2007	
19404	29	025	0			88	6	2	3	2001	
19449	29	069	0			103	1	0	2	1990	
19488	29	015	0			107	2	0	2	2014	
19683	29	067	1	2	0	78	9	0	3	1979	2
19689	29	069	0			80	7	0	3	1980	
19722	29	067	1	3	1	73	10	1	3	1972	3
19731	29	054	1	2	0	104	1	0	1	1985	3
19829	29	067	1	4	0	60	10	0	3	1968	4
19847	29	992	1	2	0	119	2	0	2	1985	2
19866	29	069	0			95	7	0	3	2006	
19927	29	067	1	2	1	82	5	0	3	1968	5
20073	29	082	1	2	0	58	4	0	3	1982	3
20173	29	992	0			46	1	0	1	1950	
20180	29	067	0			96	10	0	3	1961	
20201	29	992	1	4	1	59	1	0	1	1930	2
20252	29	991	0			83	1	0	1		
20303	29	069	0			94	1	0	1	1983	
20356	29	993	0			64	3	0	3	2006	
20360	29	067	1	2	1	74	10	0	3	1969	2
20368	29	007	1	2	0	72	4	0	3	1986	2
20395	29	025	1	2	0	80	1	0	1	1983	3
20482	29	067	1	2	1	90	4	0	3	1991	5
20510	29	094	1	4	1	99	2	0	3	2005	2
20517	29	067	0			65	10	1	3	1972	
20648	29	991	0			214	1	0	1	1950	
20656	29	082	1	2	0	73	4	0	3	2001	5
20663	29	067	1	2	0	48	5	0	3	1965	3
20720	29	082	1	2	1	62	7	0	3	2002	1
20726	29	067	1	2	0	114	10	0	3	1975	5
20737	29	008	0			85	1	0	1	1915	
20741	29	067	1	2	0	81	8	0	3	2004	3
20769	29	901	0			101	6	0	3	2002	
20816	29	070	1	2	0	77	3	0	3	1992	3
20834	29	070	1	2	0	63	5	0	3	2003	1
20864	29	070	1	2	0	56	1	0	3	1986	1
20948	29	067	1	2	0	70	10	0	3	1983	2
20951	29	084	1	2	0	55	3	0	3	1964	1
20985	29	094	1	2	1						3
20991	29	069	1	4	0	57	5	0	3	1966	2
21067	29	070	1	2	0	72	1	0	2	1986	4
21116	29	068	0			81	7	0	3	1985	
21118	29	069	0			110	4	1	3	2009	
21141	29	901	1	2	0	68	4	0	3	2006	2
21195	29	069	0			87	7	0	3	1995	
21236	29	025	1	2	1	172	7	0	3	2000	2
21248	29	067	1	2	0	82	8	0	3	2007	2
21263	29	067	1	2	1	91	5	0	3	1964	3
21274	29	082	0			92	4	0	3	1975	
21339	29	091	0			60	2	0	3	2008	
21358	29	067	1	2	0	82	8	0	3	2001	3
21359	29	051	1	3	1	49	3	0	3	1968	2
21379	29	067	1	2	0	71	7	0	3	1989	4
21385	29	094	1	2	0	64	5	0	3	1963	3
21410	29	067	1	2	0	59	8	0	3	1976	1
21431	29	069	1	2	1	332	1	0	2	2016	3
21512	29	015	0			37	1	0	1		
21518	29	067	1	2	1	73	10	0	3	1974	1
21547	29	993	0			92	3	0	3	2003	
21554	29	051	0			88	2	0	2	1989	
21587	29	069	1	2	0	51	8	0	3	2003	4
21602	29	082	0			54	4	0	3	2001	
21711	29	069	1	2	0	133	1	0	1	2004	5
21760	29	067	1	2	0	54	5	0	3	1964	4
21766	29	992	0			106	1	0	1	1900	
21776	29	992	1	4	0	172	1	0	1	1945	1
21804	29	067	1	2	0	102	7	0	3	2001	3
21842	29	007	1	2	0	94	1	0	1	1986	5
21844	29	992	0			92	1	0	1	2006	
21855	29	094	1	2	0	95	2	0	3	1999	2
21865	29	067	1	2	0	66	8	0	3	1975	2
21917	29	067	0			83	7	0	3	1980	
21944	29	091	0			30	10	1	3	1976	
21950	29	070	0			36	2	0	2	1968	
21963	29	070	1	2	0	99	2	0	3	2002	5
21967	29	067	1	2	0	520	1	0	1	2000	4
22088	29	084	1	2	1	71	1	0	1	1967	2
22109	29	075	1	2	0	70	2	0	3	1979	2
22115	29	067	1	2	0	75	10	0	3	1976	5
22141	29	901	1	3	1	73	8	1	3	1968	1
22199	29	069	1	3	1	80	3	0	3	1990	3
22256	29	075	0			128	3	0	3	1984	
22259	29	051	1	3	1	113	1	0	1		5
22272	29	070	0			62	3	0	3	1989	
22278	29	091	0			101	5	0	3	1973	
22295	29	054	1	3	0	70	1	0	1	1969	3
22363	29	992	1	2	0	101	1	0	1	1980	4
22406	29	067	0			68	1	0	1		
22435	29	067	1	3	0	81	5	0	3	2002	4
22451	29	075	1	2	0	62	1	0	1	1970	3
22464	29	015	0			59	1	0	1	1948	
22501	29	901	1	2	0	88	8	0	3	1980	2
22533	29	091	0			44	6	0	3	1982	
22553	29	054	1	4	0	66	3	0	3	1971	1
22566	29	075	1	2	1	55	6	0	3	2005	1
22584	29	070	1	3	1	76	1	0	1	1970	2
22621	29	054	1	2	1	70	3	0	3	2017	1
22673	29	069	0			181	3	0	3	1984	
22686	29	051	1	2	0	55	8	0	3	2008	2
22802	29	067	1	2	0	81	2	0	2	1958	1
22869	29	070	0			74	3	0	3	1996	
22905	29	993	1	2	0	126	3	0	1	2000	2
22934	29	991	0			106	1	0	1	1965	
22997	29	015	0			64	4	0	3	2008	
23008	29	051	1	2	0	38	6	0	3	2008	3
23010	29	054	1	3	1	79	3	0	3	2006	2
23025	29	054	0			77	10	0	3	1970	
23061	29	069	0			191	4	0	3	2001	
23095	29	070	1	2	0	84	2	0	2	2000	3
23144	29	025	1	2	0	65	4	0	3	1975	1
23150	29	067	1	2	0	280	1	2	1		3
23185	29	067	0			141	1	0	2	2000	
23306	29	015	1	2	0	91	4	0	3	2006	2
23316	29	069	1	2	0	132	2	0	1	1998	1
23343	29	993	0			111	1	0	1	1960	
23386	29	054	1	2	0	43	6	0	3	1968	1
23432	29	067	1	2	1	71	10	0	3	1980	3
23477	29	992	1	4	1	128	1	0	2	2000	2
23493	29	069	0			88	4	0	3	2000	
23511	29	992	0			149	1	0	2	1997	
23512	29	993	1	3	1	90	2	0	3	2007	1
23541	29	992	1	2	0	76	1	0	1	1949	1
23570	29	069	0			85	4	0	3	2003	
23592	29	082	1	3	0	51	5	0	3	1989	4
23651	29	067	1	2	0	110	2	0	2	1979	3
23739	29	070	0			37	3	1	3	1986	
23784	29	067	1	2	0	74	10	0	3	1978	1
23856	29	091	0			63	1	0	1		
23865	29	067	1	2	0	126	1	0	3	1991	3
23881	29	084	1	2	0	64	5	0	3	1977	3
23891	29	069	1	3	1	258	2	0	1	2007	3
23987	29	082	1	2	0	78	4	0	3	1999	2
24012	29	070	1	3	1	88	4	1	3	2005	1
24016	29	068	0			46	4	0	3	2006	
24023	29	067	1	2	0	70	10	0	3	1975	3
24049	29	070	1	2	0	64	3	0	3	1992	2
24096	29	069	0			114	5	1	3	2001	
24101	29	991	0			155	1	0	1		
24105	29	051	1	2	0	66	5	0	3	1968	1
24155	29	901	0			41	4	0	3	1986	
24157	29	069	1	2	0	76	8	0	3	1995	2
24177	29	993	1	2	0	189	2	0	1	2002	4
24183	29	051	1	2	1	69	5	0	3	2005	1
24204	29	992	0			79	1	0	1		
24271	29	067	1	3	0	62	10	0	3	1972	1
24283	29	025	0			54	10	1	3	1971	
24287	29	067	1	2	0	56	5	0	3	1965	2
24298	29	067	1	4	0	80	6	0	3	1979	4
24302	29	069	0			85	2	0	1	1970	
24323	29	901	1	2	0	237	1	0	1	1982	1
24380	29	992	0			162	1	0	1	1992	
24412	29	070	0			85	7	0	3	2003	
24473	29	069	0			200	2	0	1	1977	
24483	29	067	1	2	0	64	10	1	3	1972	3
24506	29	069	0			98	4	0	3	1997	
24536	29	054	1	2	0	68	1	0	1	1969	1
24579	29	069	0			63	2	0	1	1965	
24583	29	067	1	2	0	70	10	0	3	1975	2
24592	29	025	0			65	8	0	3	1983	
24623	29	067	0			51	1	0	1		
24663	29	992	0			93	1	0	3	1995	
24681	29	075	1	2	1	40	5	0	3	1978	1
24712	29	069	0			96	4	0	3	1999	
24722	29	051	1	2	0	72	7	0	3	1974	3
24741	29	067	0			38	1	0	1	1936	
24822	29	051	0			85	1	0	3	1999	
24847	29	992	0			53	1	1	1	1940	
24849	29	015	1	2	0	104	2	0	1	1990	2
24874	29	054	0			73	10	0	3	1969	
24936	29	067	0			138	1	0	1		
24968	29	067	1	2	0	57	4	0	3	1973	2
25012	29	084	0			70	4	0	3	1992	
25105	29	067	0			80	7	0	3	2005	
25108	29	051	0			177	4	0	3	2002	
25112	29	993	0			98	2	2	3	2008	
25134	29	070	1	4	1	115	2	0	2	2007	2
25135	29	025	0			291	3	0	3	2019	
25182	29	068	0			62	4	0	3	2004	
25195	29	025	0			53	10	0	3	1971	
25228	29	069	1	2	1	60	1	0	1	1963	2
25249	29	070	1	2	1	79	4	0	3	2007	3
25258	29	070	1	2	0	60	1	0	1	1983	2
25298	29	992	1	4	1	70	3	0	3	2010	2
25300	29	067	1	2	1	123	1	0	1	2002	1
25398	29	993	1	2	1	62	1	0	1	2010	3
25440	29	051	0			212	1	0	2	2001	
25480	29	991	0			108	4	0	3	2005	
25493	29	070	1	2	0	86	4	0	3	2003	1
25518	29	042	1	2	0	74	5	1	3	1987	3
25530	29	067	1	2	1	63	5	0	3	1976	2
25547	29	991	0			53	1	0	1	1944	
25596	29	054	1	4	0	80	6	0	3	1983	1
25597	29	070	0			70	3	0	3	2003	
25649	29	992	0			51	1	1	1	2007	
25660	29	069	1	4	1	30	10	2	3	1973	1
25720	29	025	1	2	0	94	2	0	3	2002	3
25722	29	069	1	3	1	55	5	1	3	1965	1
25778	29	069	0			72	4	0	3	1998	
25861	29	015	0			87	5	0	3	2006	
25880	29	025	1	2	0	69	3	0	3	1982	4
25909	29	038	0			51	1	0	1	1966	
25913	29	067	0			56	10	0	3	1973	
25922	29	067	1	3	1	68	7	0	3	2006	2
25936	29	992	0			105	1	0	1		
25973	29	051	1	2	0	113	3	0	3	1985	2
26009	29	094	0			96	3	0	3	2019	
26041	29	067	1	2	0	64	8	0	3	1999	3
26052	29	008	1	2	1	73	1	0	1	1983	3
26083	29	067	1	2	0	102	7	0	3	1981	2
26122	29	025	0			26	10	0	3	1975	
26126	29	992	1	3	1	87	3	0	2	2001	2
26147	29	067	1	2	0	62	4	0	3	1963	1
26150	29	091	1	2	1	84	2	0	1	2003	2
26181	29	025	0			85	10	0	3	2003	
26208	29	054	0			35	9	1	3	1980	
26229	29	069	0			179			3	1991	
26235	29	067	0			57	8	0	3	2010	
26250	29	070	0			146	3	0	3	1977	
26290	29	054	0			80	6	0	3	1998	
26316	29	991	1	4	1	133	2	0	2	2006	2
26392	29	067	1	3	0	60	10	0	3	1970	3
26393	29	992	0			123	1	0	1	2007	
26425	29	993	1	2	1	77	3	0	3	2001	3
26443	29	069	0			31	2	2	3	1988	
26467	29	067	1	2	0	78	5	0	3	1969	2
26494	29	991	1	2	1	52	1	0	1	1949	1
26500	29	051	0			85	5	0	3	2005	
26535	29	067	0			99	2	0	1	1945	
26543	29	067	1	2	0	86	5	0	3	1999	4
26576	29	993	1	2	1	1000	4	0	3	2012	1
26629	29	015	1	2	0	106	1	0	1	1958	3
26697	29	069	0			138	2	0	2	2008	
26703	29	067	0			60	6	0	3	1967	
26704	29	069	0			94	3	0	3	1991	
26712	29	069	0			77	4	0	3	2005	
26729	29	992	0			211	1	0	1	1936	
26739	29	042	1	2	1	43	1	0	1	1940	3
26740	29	069	1	2	0	74	5	0	3	2000	4
26757	29	067	1	2	0	68	10	0	3	1973	3
26771	29	901	0			86	6	1	3	1975	
26775	29	091	0			45	10	0	3	1978	
26812	29	084	1	2	0	62	1	0	1	1957	2
26825	29	067	0			80	9	1	3	1970	
26857	29	054	1	3	0	87	7	0	3	1983	1
26879	29	084	0			65	1	0	1	1952	
26887	29	069	0			123	3	0	3	2004	
26897	29	070	1	2	0	135	1	0	1	2004	4
26936	29	069	1	2	1	126	9	0	3	1984	1
26970	29	069	0			128	4	1	3	1983	
26972	29	082	0			113	4	0	3	2007	
27078	29	069	1	2	0	162	1	0	1	1972	1
27087	29	070	0			99	3	1	3	1988	
27092	29	068	0			53	2	1	3	1986	
27111	29	067	1	2	1	35	1	0	1	1953	2
27143	29	069	1	3	1	93	3	1	3	2001	1
27199	29	094	1	2	1	139	2	0	3	2004	4
27260	29	067	0			79	6	0	3	1992	
27272	29	094	1	2	0	70	1	0	1	1987	2
27275	29	901	1	2	0	75	5	0	3	2005	5
27312	29	070	0			65	5	0	3	2010	
27330	29	054	1	2	1	52	5	0	3	1972	1
27335	29	094	0			76	9	0	3	1970	
27381	29	992	0			132	3	1	3	2007	
27409	29	901	0			36	10	0	3	1975	
27419	29	069	1	2	1	72	5	0	3	1980	3
27446	29	069	1	3	0	35	10	0	3	1964	2
27455	29	069	0			36	6	0	3	1976	
27474	29	067	1	2	0	56	8	0	3	1983	2
27499	29	067	1	2	0	78	9	0	3	1979	2
27511	29	094	0			85	3	0	3	2019	
27513	29	068	0			94	2	0	3	2005	
27571	29	992	0			26	2	0	3	1940	
27595	29	069	0			118	1	0	2		
27598	29	991	1	4	1	125	2	0	1	1950	5
27616	29	069	1	2	0	162	3	0	3	1989	2
27639	29	082	0			56	9	0	3	1973	
27687	29	067	1	3	1	65	7	0	3	2007	2
27749	29	025	0			63	4	0	3	2008	
27757	29	067	1	2	0	52	10	0	3	1967	5
27764	29	015	1	2	0	135	1	0	1	1970	2
27770	29	067	1	2	1	84	4	0	3	1975	2
27777	29	067	1	3	1	51	1	0	1		1
27809	29	082	0			108	2	0	3	1985	
27831	29	067	1	2	0	94	1	0	1	1936	3
27861	29	069	0			85	2	0	3	1983	
27897	29	067	0			259	2	0	1	1938	
27909	29	025	1	2	1	148	1	0	1	1986	1
27918	29	025	1	3	1	37	3	0	3	1998	1
27938	29	068	1	2	0	275	1	0	1	2007	1
27988	29	054	1	2	0	50	6	0	3	2003	1
27990	29	069	0			114	3	0	3	1980	
27997	29	008	1	2	0	63	4	0	3	1970	4
28054	29	069	1	2	0	67	5	0	3		1
28061	29	067	1	2	1	61	4	0	3	1998	4
28077	29	067	1	2	1	16	3	0	3	1900	3
28100	29	054	0			75	8	1	3	1967	
28110	29	054	1	4	0	45	10	1	3	1974	1
28154	29	067	1	2	0	63	3	1	3	2007	2
28174	29	054	1	3	1	106	2	0	3	2004	4
28222	29	075	1	2	0	104	1	0	1	1978	5
28273	29	993	0			89	1	0	1	1989	
28315	29	025	1	4	0	76	7	0	3	2002	3
28326	29	067	1	2	0	77	8	0	3	2003	3
28341	29	007	0			125	1	0	1	2001	
28355	29	051	1	4	1	82	5	0	3	1978	3
28372	29	901	1	3	0	59	6	0	3	1999	2
28385	29	067	1	3	1	196	5	0	3	1979	3
28483	29	069	1	2	1	135	2	0	1	1997	4
28520	29	015	0			175	1	0	3		
28569	29	012	1	2	1	99	1	0	1	1940	1
28577	29	067	1	2	0	102	6	0	3	2005	2
28641	29	067	1	2	0	67	8	0	3	1970	2
28669	29	070	0			161	1	0	1	2000	
28690	29	082	1	2	1	123	2	1	3	1991	1
28760	29	070	0			87	4	0	3	2006	
28762	29	007	1	2	0	139	1	0	1	1987	3
28792	29	051	1	2	1	63	8	0	3	2007	2
28901	29	993	0			77	5	0	3	2009	
28944	29	069	1	4	0	64	4	0	3	1970	4
28964	29	069	1	3	0	19	7	1	3	1971	3
28966	29	070	1	2	0	36	1	0	3	1988	3
28967	29	069	1	2	1	111	9	0	3	1997	1
28977	29	082	1	2	0	123	1	0	2	1986	2
28988	29	067	1	2	0	31	5	0	3	1962	3
29032	29	067	1	2	0	69	10	0	3	1973	1
29049	29	067	1	4	0	70	10	0	3	1975	2
29072	29	025	0			74	3	1	3	2008	
29149	29	901	1	3	0	59	6	0	3	1985	1
29165	29	067	0			65	6	0	3	2008	
29166	29	992	1	3	1	139	1	0	1	1979	1
29204	29	054	1	2	0	65	3	0	3	2007	3
29207	29	992	1	2	0	206	2	0	1	1992	3
29282	29	067	1	4	1	80	6	0	3	2019	3
29287	29	070	1	2	0	97	4	0	3	1978	1
29292	29	082	1	2	1	87	3	0	3	2008	1
29301	29	901	1	3	1	57	5	0	3	1978	2
29349	29	070	1	2	0	26	10	0	3	1976	4
29378	29	067	1	2	0	48	5	0	3	1965	3
29414	29	992	0			68	1	0	1		
29421	29	094	1	2	1	47	6	0	3	1970	4
29425	29	069	0			110	3	0	3	2003	
29431	29	991	0			41	1	0	1		
29455	29	067	1	3	1	48	4	0	3	1963	3
29518	29	054	0			99	8	0	3	1986	
29543	29	992	1	2	0	51	1	0	1	1940	2
29573	29	054	1	3	0	72	5	0	3	2003	2
29582	29	070	0			56	4	0	3	2009	
29594	29	067	1	4	0	70	5	0	3	1987	3
29621	29	069	1	2	0	65	6	0	3	1968	2
29649	29	067	0			77	4	0	3	1971	
29677	29	992	1	2	0	123	1	0	1		3
29688	29	067	1	3	1	35	5	1	3	1964	2
29698	29	067	0			64	10	0	3	1968	
29767	29	025	1	2	0	74	7	0	3	1978	2
29789	29	082	0			79	5	0	3	1984	
29822	29	015	0			62	4	0	3	1970	
29856	29	070	1	3	1	99	1	0	1	1984	2
29914	29	992	1	2	0	77	4	0	3	1989	2
29964	29	051	1	2	0	132	1	0	1	1953	2
29972	29	091	0			105	1	0	1	2013	
29987	29	025	1	2	0	129	1	2	3	1981	2
30111	29	067	1	2	0	75	4	0	3	1986	4
30124	29	991	1	2	0	111	1	0	1	2002	4
30172	29	051	0			63	8	0	3	2007	
30174	29	038	0			53	1	0	1	2001	
30219	29	012	1	2	0	100	3	0	3	1991	3
30220	29	054	1	3	0	29	9	0	3	1977	2
30238	29	091	1	2	1	27	1	0	1		1
30260	29	069	0			35	9	1	3	1974	
30266	29	054	1	2	0	85	5	0	3	2003	2
30424	29	051	0			77	7	1	3	2000	
30526	29	069	0			227	3	0	3	2015	
30534	29	067	1	2	0	94	6	0	3	1989	3
30637	29	992	1	2	0	123	2	0	1	2001	3
30661	29	012	1	4	0	87	3	0	3	2003	2
30691	29	069	0			61	5	0	3	1990	
30714	29	067	1	2	0	48	7	0	3	1920	3
30719	29	992	1	2	0	80	1	0	1	1965	1
30741	29	067	1	2	0	68	7	0	3	2006	1
30771	29	067	1	2	0	73	4	0	3	2004	3
